2020-12-10 11:41:35,241 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:41:35,242 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:41:35,242 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:41:35,244 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:41:35,411 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:41:35,666 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:35,837 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:41:40,973 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:46,127 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:46,418 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:41:50,430 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:41:50,430 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:41:50,430 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:41:50,434 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:41:50,598 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:41:51,350 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:56,525 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:56,736 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:42:01,671 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
